"Path","ProposedArchiveTarget","Classification","C1eScriptsCount","C1eTestsCount","LiveScriptsRefCount","LiveTestsRefCount","DependencyType","LiveScriptsRefs","LiveTestsRefs","C1eSampleRefs","MovementAllowedNow","ValidatorBehaviorChangeAllowedNow"
"docs/v14_149_authorization_package_compiler.md","docs/archive/phases/v14/v14_149_authorization_package_compiler.md","validator-blocked","3","0","2","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_149_authorization_package_compiler.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_150_local_regression_suite_consolidation.md","docs/archive/phases/v14/v14_150_local_regression_suite_consolidation.md","validator-blocked","3","0","2","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_150_local_regression_suite_consolidation.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_151_dry_run_vcp_adapter_contract_v1.md","docs/archive/phases/v14/v14_151_dry_run_vcp_adapter_contract_v1.md","validator-blocked","3","0","2","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_151_dry_run_vcp_adapter_contract_v1.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_152_review_console_handoff_contract.md","docs/archive/phases/v14/v14_152_review_console_handoff_contract.md","validator-blocked","3","0","2","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_152_review_console_handoff_contract.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_153_manifest_read_authorization_gate_package.md","docs/archive/phases/v14/v14_153_manifest_read_authorization_gate_package.md","validator-blocked","3","0","2","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_153_manifest_read_authorization_gate_package.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_159_end_to_end_audit_and_rollback_package.md","docs/archive/phases/v14/v14_159_end_to_end_audit_and_rollback_package.md","validator-blocked","3","0","2","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_159_end_to_end_audit_rollback_package.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_160_two_month_product_capability_closeout.md","docs/archive/phases/v14/v14_160_two_month_product_capability_closeout.md","validator-blocked","3","1","2","1","scripts_and_tests","scripts\validate_mvp.ps1; scripts\validate_v14_160_two_month_product_capability_closeout.js","tests\schema_examples\v14_212_six_month_goal_prompt_to_artifact_completion_audit.example.json",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_161_codex_session_generated_candidate_readiness.md","docs/archive/phases/v14/v14_161_codex_session_generated_candidate_readiness.md","validator-blocked","8","7","6","7","scripts_and_tests","scripts\validate_mvp.ps1; scripts\validate_v14_142_multi_accepted_sample_matrix.js; scripts\validate_v14_161_codex_session_generated_candidate_readiness.js; scripts\validate_v14_162_lamp_prompt_revision_after_v14_161_review.js; scripts\validate_v14_164_bag_accepted_samples_metadata_registration_preflight.js; scripts\validate_v14_165_bag_accepted_samples_metadata_registration.js","tests\schema_examples\v14_161_fashion_lifestyle_woven_crossbody_bag_import_record.json; tests\schema_examples\v14_161_product_still_life_smart_desk_lamp_import_record.json; tests\schema_examples\v14_162_lamp_prompt_revision_after_v14_161_review.example.json; tests\schema_examples\v14_164_bag_accepted_samples_metadata_registration_preflight.example.json; tests\schema_examples\v14_165_bag_accepted_samples_metadata_registration.example.json; tests\schema_examples\v14_169_review_console_artifact_lifecycle_state_reader.example.json; tests\schema_examples\v14_184_review_console_artifact_evidence_review_notes_panel.example.json",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_162_lamp_prompt_revision_after_v14_161_review.md","docs/archive/phases/v14/v14_162_lamp_prompt_revision_after_v14_161_review.md","validator-blocked","3","0","2","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_162_lamp_prompt_revision_after_v14_161_review.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_163_lamp_v2_generated_candidate_readiness.md","docs/archive/phases/v14/v14_163_lamp_v2_generated_candidate_readiness.md","validator-blocked","3","1","2","1","scripts_and_tests","scripts\validate_mvp.ps1; scripts\validate_v14_163_lamp_v2_generated_candidate_readiness.js","tests\schema_examples\v14_163_lamp_v2_generated_candidate_import_record.json",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_164_bag_accepted_samples_metadata_registration_preflight.md","docs/archive/phases/v14/v14_164_bag_accepted_samples_metadata_registration_preflight.md","validator-blocked","4","2","3","2","scripts_and_tests","scripts\validate_mvp.ps1; scripts\validate_v14_164_bag_accepted_samples_metadata_registration_preflight.js; scripts\validate_v14_165_bag_accepted_samples_metadata_registration.js","tests\schema_examples\v14_164_bag_accepted_samples_metadata_registration_preflight.example.json; tests\schema_examples\v14_165_bag_accepted_samples_metadata_registration.example.json",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_165_bag_accepted_samples_metadata_registration.md","docs/archive/phases/v14/v14_165_bag_accepted_samples_metadata_registration.md","validator-blocked","5","2","4","2","scripts_and_tests","scripts\validate_mvp.ps1; scripts\validate_v14_164_bag_accepted_samples_metadata_registration_preflight.js; scripts\validate_v14_165_bag_accepted_samples_metadata_registration.js; scripts\validate_v14_211_recoverability_baseline_exact_file_staging_authorization_package_draft.js","tests\schema_examples\v14_211_recoverability_baseline_exact_file_staging_authorization_package_draft.example.json; tests\schema_examples\v14_212_six_month_goal_prompt_to_artifact_completion_audit.example.json",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_166_lamp_v3_generated_candidate_readiness.md","docs/archive/phases/v14/v14_166_lamp_v3_generated_candidate_readiness.md","validator-blocked","8","15","7","11","scripts_and_tests","scripts\validate_mvp.ps1; scripts\validate_v14_142_multi_accepted_sample_matrix.js; scripts\validate_v14_166_lamp_v3_generated_candidate_readiness.js; scripts\validate_v14_167_lamp_v3_accepted_samples_registration_blocker_preflight.js; scripts\validate_v14_193_third_sample_accepted_samples_registration_dry_run_patch_preview.js; scripts\validate_v14_194_third_sample_accepted_samples_registration_execution_preflight.js; scripts\validate_v14_211_recoverability_baseline_exact_file_staging_authorization_package_draft.js","tests\schema_examples\v14_166_lamp_v3_generated_candidate_import_record.json; tests\schema_examples\v14_167_lamp_v3_accepted_samples_registration_blocker_preflight.example.json; tests\schema_examples\v14_169_review_console_artifact_lifecycle_state_reader.example.json; tests\schema_examples\v14_184_review_console_artifact_evidence_review_notes_panel.example.json; tests\schema_examples\v14_185_review_console_artifact_evidence_review_notes_snapshot_static_regression.example.json; tests\schema_examples\v14_188_review_console_third_sample_acceptance_readiness.example.json; tests\schema_examples\v14_190_third_sample_accepted_samples_registration_authorization_package_draft.example.json; tests\schema_examples\v14_193_third_sample_accepted_samples_registration_dry_run_patch_preview.example.json; tests\schema_examples\v14_194_third_sample_accepted_samples_registration_execution_preflight.example.json; tests\schema_examples\v14_211_recoverability_baseline_exact_file_staging_authorization_package_draft.example.json; tests\schema_examples\v14_225_review_console_six_month_goal_gap_static_panel.example.json",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_167_lamp_v3_accepted_samples_registration_blocker_preflight.md","docs/archive/phases/v14/v14_167_lamp_v3_accepted_samples_registration_blocker_preflight.md","validator-blocked","4","3","3","3","scripts_and_tests","scripts\validate_mvp.ps1; scripts\validate_v14_167_lamp_v3_accepted_samples_registration_blocker_preflight.js; scripts\validate_v14_211_recoverability_baseline_exact_file_staging_authorization_package_draft.js","tests\schema_examples\v14_167_lamp_v3_accepted_samples_registration_blocker_preflight.example.json; tests\schema_examples\v14_211_recoverability_baseline_exact_file_staging_authorization_package_draft.example.json; tests\schema_examples\v14_212_six_month_goal_prompt_to_artifact_completion_audit.example.json",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_168_three_sample_dashboard_evidence_alignment.md","docs/archive/phases/v14/v14_168_three_sample_dashboard_evidence_alignment.md","validator-blocked","4","1","3","1","scripts_and_tests","scripts\validate_mvp.ps1; scripts\validate_v14_168_three_sample_dashboard_evidence_alignment.js; scripts\validate_v14_211_recoverability_baseline_exact_file_staging_authorization_package_draft.js","tests\schema_examples\v14_211_recoverability_baseline_exact_file_staging_authorization_package_draft.example.json",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_169_review_console_artifact_lifecycle_state_reader.md","docs/archive/phases/v14/v14_169_review_console_artifact_lifecycle_state_reader.md","validator-blocked","2","1","1","1","scripts_and_tests","scripts\validate_v14_169_review_console_artifact_lifecycle_state_reader.js","tests\schema_examples\v14_225_review_console_six_month_goal_gap_static_panel.example.json",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_170_review_console_artifact_lifecycle_state_reader_draft_output_snapshot.md","docs/archive/phases/v14/v14_170_review_console_artifact_lifecycle_state_reader_draft_output_snapshot.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v14_170_review_console_artifact_lifecycle_state_reader_draft_output_snapshot.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_171_review_console_lifecycle_state_local_filter_controls.md","docs/archive/phases/v14/v14_171_review_console_lifecycle_state_local_filter_controls.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v14_171_review_console_lifecycle_state_local_filter_controls.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_172_review_console_prompt_to_artifact_completion_static_panel.md","docs/archive/phases/v14/v14_172_review_console_prompt_to_artifact_completion_static_panel.md","validator-blocked","2","1","1","1","scripts_and_tests","scripts\validate_v14_172_review_console_prompt_to_artifact_completion_static_panel.js","tests\schema_examples\v14_212_six_month_goal_prompt_to_artifact_completion_audit.example.json",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_173_review_console_prompt_completion_snapshot_static_regression.md","docs/archive/phases/v14/v14_173_review_console_prompt_completion_snapshot_static_regression.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v14_173_review_console_prompt_completion_snapshot_static_regression.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_174_review_console_local_artifact_detail_drawer.md","docs/archive/phases/v14/v14_174_review_console_local_artifact_detail_drawer.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v14_174_review_console_local_artifact_detail_drawer.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_175_review_console_artifact_detail_drawer_snapshot_static_regression.md","docs/archive/phases/v14/v14_175_review_console_artifact_detail_drawer_snapshot_static_regression.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v14_175_review_console_artifact_detail_drawer_snapshot_static_regression.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_176_review_console_artifact_evidence_side_by_side_compare.md","docs/archive/phases/v14/v14_176_review_console_artifact_evidence_side_by_side_compare.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v14_176_review_console_artifact_evidence_side_by_side_compare.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_177_review_console_compare_state_snapshot_static_regression.md","docs/archive/phases/v14/v14_177_review_console_compare_state_snapshot_static_regression.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v14_177_review_console_compare_state_snapshot_static_regression.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_178_review_console_artifact_evidence_compare_filter_lock.md","docs/archive/phases/v14/v14_178_review_console_artifact_evidence_compare_filter_lock.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v14_178_review_console_artifact_evidence_compare_filter_lock.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_179_review_console_compare_filter_lock_snapshot_static_regression.md","docs/archive/phases/v14/v14_179_review_console_compare_filter_lock_snapshot_static_regression.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v14_179_review_console_compare_filter_lock_snapshot_static_regression.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_180_review_console_artifact_evidence_status_sort.md","docs/archive/phases/v14/v14_180_review_console_artifact_evidence_status_sort.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v14_180_review_console_artifact_evidence_status_sort.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_181_review_console_artifact_evidence_status_sort_snapshot_static_regression.md","docs/archive/phases/v14/v14_181_review_console_artifact_evidence_status_sort_snapshot_static_regression.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v14_181_review_console_artifact_evidence_status_sort_snapshot_static_regression.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_182_review_console_artifact_evidence_status_sort_filter_interaction.md","docs/archive/phases/v14/v14_182_review_console_artifact_evidence_status_sort_filter_interaction.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v14_182_review_console_artifact_evidence_status_sort_filter_interaction.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_183_review_console_artifact_evidence_status_sort_filter_snapshot_static_regression.md","docs/archive/phases/v14/v14_183_review_console_artifact_evidence_status_sort_filter_snapshot_static_regression.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v14_183_review_console_artifact_evidence_status_sort_filter_snapshot_static_regression.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_184_review_console_artifact_evidence_review_notes_panel.md","docs/archive/phases/v14/v14_184_review_console_artifact_evidence_review_notes_panel.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v14_184_review_console_artifact_evidence_review_notes_panel.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_185_review_console_artifact_evidence_review_notes_snapshot_static_regression.md","docs/archive/phases/v14/v14_185_review_console_artifact_evidence_review_notes_snapshot_static_regression.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v14_185_review_console_artifact_evidence_review_notes_snapshot_static_regression.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_186_review_console_three_sample_gap_summary_panel.md","docs/archive/phases/v14/v14_186_review_console_three_sample_gap_summary_panel.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v14_186_review_console_three_sample_gap_summary_panel.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_187_review_console_three_sample_gap_snapshot_static_regression.md","docs/archive/phases/v14/v14_187_review_console_three_sample_gap_snapshot_static_regression.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v14_187_review_console_three_sample_gap_snapshot_static_regression.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_188_review_console_third_sample_acceptance_readiness.md","docs/archive/phases/v14/v14_188_review_console_third_sample_acceptance_readiness.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v14_188_review_console_third_sample_acceptance_readiness.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_189_review_console_third_sample_acceptance_readiness_snapshot_static_regression.md","docs/archive/phases/v14/v14_189_review_console_third_sample_acceptance_readiness_snapshot_static_regression.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v14_189_review_console_third_sample_acceptance_readiness_snapshot_static_regression.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_190_third_sample_accepted_samples_registration_authorization_package_draft.md","docs/archive/phases/v14/v14_190_third_sample_accepted_samples_registration_authorization_package_draft.md","validator-blocked","2","1","1","1","scripts_and_tests","scripts\validate_v14_190_third_sample_accepted_samples_registration_authorization_package_draft.js","tests\schema_examples\v14_212_six_month_goal_prompt_to_artifact_completion_audit.example.json",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_191_review_console_accepted_samples_authorization_package_panel.md","docs/archive/phases/v14/v14_191_review_console_accepted_samples_authorization_package_panel.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_v14_191_review_console_accepted_samples_authorization_package_panel.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_192_review_console_accepted_samples_authorization_package_snapshot_static_regression.md","docs/archive/phases/v14/v14_192_review_console_accepted_samples_authorization_package_snapshot_static_regression.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v14_192_review_console_accepted_samples_authorization_package_snapshot_static_regression.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_193_third_sample_accepted_samples_registration_dry_run_patch_preview.md","docs/archive/phases/v14/v14_193_third_sample_accepted_samples_registration_dry_run_patch_preview.md","validator-blocked","2","1","1","1","scripts_and_tests","scripts\validate_v14_193_third_sample_accepted_samples_registration_dry_run_patch_preview.js","tests\schema_examples\v14_193_third_sample_accepted_samples_registration_dry_run_patch_preview.example.json",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_194_third_sample_accepted_samples_registration_execution_preflight.md","docs/archive/phases/v14/v14_194_third_sample_accepted_samples_registration_execution_preflight.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v14_194_third_sample_accepted_samples_registration_execution_preflight.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_195_authorization_package_compiler_contract_accepted_samples_registration.md","docs/archive/phases/v14/v14_195_authorization_package_compiler_contract_accepted_samples_registration.md","validator-blocked","2","2","1","2","scripts_and_tests","scripts\validate_v14_195_authorization_package_compiler_contract_accepted_samples_registration.js","tests\schema_examples\v14_212_six_month_goal_prompt_to_artifact_completion_audit.example.json; tests\schema_examples\v14_225_review_console_six_month_goal_gap_static_panel.example.json",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_196_authorization_package_compiler_type_matrix.md","docs/archive/phases/v14/v14_196_authorization_package_compiler_type_matrix.md","validator-blocked","2","2","1","2","scripts_and_tests","scripts\validate_v14_196_authorization_package_compiler_type_matrix.js","tests\schema_examples\v14_212_six_month_goal_prompt_to_artifact_completion_audit.example.json; tests\schema_examples\v14_225_review_console_six_month_goal_gap_static_panel.example.json",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_197_manifest_read_authorization_compiler_output_preflight.md","docs/archive/phases/v14/v14_197_manifest_read_authorization_compiler_output_preflight.md","validator-blocked","2","1","1","1","scripts_and_tests","scripts\validate_v14_197_manifest_read_authorization_compiler_output_preflight.js","tests\schema_examples\v14_225_review_console_six_month_goal_gap_static_panel.example.json",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_198_durable_archive_authorization_compiler_output_preflight.md","docs/archive/phases/v14/v14_198_durable_archive_authorization_compiler_output_preflight.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v14_198_durable_archive_authorization_compiler_output_preflight.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_199_production_candidate_authorization_compiler_output_preflight.md","docs/archive/phases/v14/v14_199_production_candidate_authorization_compiler_output_preflight.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v14_199_production_candidate_authorization_compiler_output_preflight.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_200_daily_note_vcp_memory_authorization_compiler_output_preflight.md","docs/archive/phases/v14/v14_200_daily_note_vcp_memory_authorization_compiler_output_preflight.md","validator-blocked","2","1","1","1","scripts_and_tests","scripts\validate_v14_200_daily_note_vcp_memory_authorization_compiler_output_preflight.js","tests\schema_examples\v14_225_review_console_six_month_goal_gap_static_panel.example.json",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_201_authorization_package_compiler_coverage_closeout.md","docs/archive/phases/v14/v14_201_authorization_package_compiler_coverage_closeout.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v14_201_authorization_package_compiler_coverage_closeout.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_202_authorization_package_blocker_arbiter_contract.md","docs/archive/phases/v14/v14_202_authorization_package_blocker_arbiter_contract.md","validator-blocked","2","2","1","2","scripts_and_tests","scripts\validate_v14_202_authorization_package_blocker_arbiter_contract.js","tests\schema_examples\v14_212_six_month_goal_prompt_to_artifact_completion_audit.example.json; tests\schema_examples\v14_225_review_console_six_month_goal_gap_static_panel.example.json",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_203_authorization_compiler_review_console_handoff_state.md","docs/archive/phases/v14/v14_203_authorization_compiler_review_console_handoff_state.md","validator-blocked","2","2","1","2","scripts_and_tests","scripts\validate_v14_203_authorization_compiler_review_console_handoff_state.js","tests\schema_examples\v14_212_six_month_goal_prompt_to_artifact_completion_audit.example.json; tests\schema_examples\v14_225_review_console_six_month_goal_gap_static_panel.example.json",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_204_review_console_runtime_gap_dashboard_contract.md","docs/archive/phases/v14/v14_204_review_console_runtime_gap_dashboard_contract.md","validator-blocked","2","2","1","2","scripts_and_tests","scripts\validate_v14_204_review_console_runtime_gap_dashboard_contract.js","tests\schema_examples\v14_212_six_month_goal_prompt_to_artifact_completion_audit.example.json; tests\schema_examples\v14_225_review_console_six_month_goal_gap_static_panel.example.json",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_205_review_console_runtime_gap_static_ui_panel.md","docs/archive/phases/v14/v14_205_review_console_runtime_gap_static_ui_panel.md","validator-blocked","5","3","4","3","scripts_and_tests","scripts\validate_v14_205_review_console_runtime_gap_static_ui_panel.js; scripts\validate_v14_206_review_console_runtime_gap_draft_output_snapshot_static_regression.js; scripts\validate_v14_207_review_console_runtime_gap_trace_matrix_static_regression.js; scripts\validate_v14_208_review_console_browser_static_review_blocker_handoff.js","tests\schema_examples\v14_206_review_console_runtime_gap_draft_output_snapshot_static_regression.example.json; tests\schema_examples\v14_207_review_console_runtime_gap_trace_matrix_static_regression.example.json; tests\schema_examples\v14_208_review_console_browser_static_review_blocker_handoff.example.json",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_206_review_console_runtime_gap_draft_output_snapshot_static_regression.md","docs/archive/phases/v14/v14_206_review_console_runtime_gap_draft_output_snapshot_static_regression.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v14_206_review_console_runtime_gap_draft_output_snapshot_static_regression.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_207_review_console_runtime_gap_trace_matrix_static_regression.md","docs/archive/phases/v14/v14_207_review_console_runtime_gap_trace_matrix_static_regression.md","validator-blocked","2","2","1","2","scripts_and_tests","scripts\validate_v14_207_review_console_runtime_gap_trace_matrix_static_regression.js","tests\schema_examples\v14_212_six_month_goal_prompt_to_artifact_completion_audit.example.json; tests\schema_examples\v14_225_review_console_six_month_goal_gap_static_panel.example.json",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_208_review_console_browser_static_review_blocker_handoff.md","docs/archive/phases/v14/v14_208_review_console_browser_static_review_blocker_handoff.md","validator-blocked","2","1","1","1","scripts_and_tests","scripts\validate_v14_208_review_console_browser_static_review_blocker_handoff.js","tests\schema_examples\v14_212_six_month_goal_prompt_to_artifact_completion_audit.example.json",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_209_uncommitted_worktree_recovery_audit.md","docs/archive/phases/v14/v14_209_uncommitted_worktree_recovery_audit.md","validator-blocked","4","0","2","0","scripts_only","scripts\validate_v14_209_uncommitted_worktree_recovery_audit.js; scripts\validate_v14_210_exact_file_commit_readiness_review.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_210_exact_file_commit_readiness_review.md","docs/archive/phases/v14/v14_210_exact_file_commit_readiness_review.md","validator-blocked","5","1","3","1","scripts_and_tests","scripts\validate_v14_209_uncommitted_worktree_recovery_audit.js; scripts\validate_v14_210_exact_file_commit_readiness_review.js; scripts\validate_v14_211_recoverability_baseline_exact_file_staging_authorization_package_draft.js","tests\schema_examples\v14_211_recoverability_baseline_exact_file_staging_authorization_package_draft.example.json",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_211_recoverability_baseline_exact_file_staging_authorization_package_draft.md","docs/archive/phases/v14/v14_211_recoverability_baseline_exact_file_staging_authorization_package_draft.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v14_211_recoverability_baseline_exact_file_staging_authorization_package_draft.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_212_six_month_goal_prompt_to_artifact_completion_audit.md","docs/archive/phases/v14/v14_212_six_month_goal_prompt_to_artifact_completion_audit.md","validator-blocked","2","1","1","1","scripts_and_tests","scripts\validate_v14_212_six_month_goal_prompt_to_artifact_completion_audit.js","tests\schema_examples\v14_212_six_month_goal_prompt_to_artifact_completion_audit.example.json",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_213_lamp_third_sample_human_approval_request_package.md","docs/archive/phases/v14/v14_213_lamp_third_sample_human_approval_request_package.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v14_213_lamp_third_sample_human_approval_request_package.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
