"Path","ProposedArchiveTarget","DependencyType","LiveScriptsRefCount","LiveTestsRefCount","StrategyBucket","WrapperRecommendation","MovementAllowedNow","ValidatorBehaviorChangeAllowedNow","RequiredNextEvidence"
"docs/v14_080_pvos_evidence_collector_blocker_A5_authorization_package_draft_gate.md","docs/archive/phases/v14/v14_080_pvos_evidence_collector_blocker_A5_authorization_package_draft_gate.md","scripts_only","2","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_081_pvos_evidence_collector_blocker_exact_A5_authorization_package_gate.md","docs/archive/phases/v14/v14_081_pvos_evidence_collector_blocker_exact_A5_authorization_package_gate.md","scripts_only","2","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_082_pvos_metadata_only_preflight_authorization_correction_gate.md","docs/archive/phases/v14/v14_082_pvos_metadata_only_preflight_authorization_correction_gate.md","scripts_only","2","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_103_codex_session_lantern_codex_v1_square_hero_candidate_review.md","docs/archive/phases/v14/v14_103_codex_session_lantern_codex_v1_square_hero_candidate_review.md","scripts_only","4","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_104_codex_session_womens_fashion_three_outfit_first_round_review.md","docs/archive/phases/v14/v14_104_codex_session_womens_fashion_three_outfit_first_round_review.md","scripts_only","4","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_105_codex_session_womens_resort_relaxed_knit_final_review.md","docs/archive/phases/v14/v14_105_codex_session_womens_resort_relaxed_knit_final_review.md","scripts_and_tests","16","9","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_106_womens_resort_relaxed_knit_formal_sample_promotion_package.md","docs/archive/phases/v14/v14_106_womens_resort_relaxed_knit_formal_sample_promotion_package.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_107_womens_resort_relaxed_knit_accepted_sample_closeout.md","docs/archive/phases/v14/v14_107_womens_resort_relaxed_knit_accepted_sample_closeout.md","scripts_and_tests","10","3","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_108_three_month_visual_control_layer_goal_alignment_gate.md","docs/archive/phases/v14/v14_108_three_month_visual_control_layer_goal_alignment_gate.md","scripts_only","7","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_109_accepted_samples_metadata_policy_validator_alignment.md","docs/archive/phases/v14/v14_109_accepted_samples_metadata_policy_validator_alignment.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_110_codex_session_import_review_chain_validator_alignment.md","docs/archive/phases/v14/v14_110_codex_session_import_review_chain_validator_alignment.md","scripts_and_tests","2","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_111_review_record_to_memory_delta_draft_suitability_gate.md","docs/archive/phases/v14/v14_111_review_record_to_memory_delta_draft_suitability_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_112_production_candidate_gate_local_policy_refresh.md","docs/archive/phases/v14/v14_112_production_candidate_gate_local_policy_refresh.md","scripts_only","5","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_113_failure_samples_authorization_and_taxonomy_draft_without_write.md","docs/archive/phases/v14/v14_113_failure_samples_authorization_and_taxonomy_draft_without_write.md","scripts_only","3","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_114_review_console_handoff_taxonomy_index_alignment.md","docs/archive/phases/v14/v14_114_review_console_handoff_taxonomy_index_alignment.md","scripts_only","2","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_115_dry_run_vcp_adapter_current_goal_alignment.md","docs/archive/phases/v14/v14_115_dry_run_vcp_adapter_current_goal_alignment.md","scripts_only","5","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_116_manifest_read_authorization_current_goal_alignment.md","docs/archive/phases/v14/v14_116_manifest_read_authorization_current_goal_alignment.md","scripts_and_tests","6","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_117_daily_note_vcp_memory_authorization_current_goal_alignment.md","docs/archive/phases/v14/v14_117_daily_note_vcp_memory_authorization_current_goal_alignment.md","scripts_only","5","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_118_rollback_audit_validation_package_current_goal_alignment.md","docs/archive/phases/v14/v14_118_rollback_audit_validation_package_current_goal_alignment.md","scripts_only","3","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_119_prompt_to_artifact_completion_audit_current_goal_refresh.md","docs/archive/phases/v14/v14_119_prompt_to_artifact_completion_audit_current_goal_refresh.md","scripts_only","4","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_120_visual_series_taxonomy_review_scorecard_alignment.md","docs/archive/phases/v14/v14_120_visual_series_taxonomy_review_scorecard_alignment.md","scripts_only","3","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_121_codex_session_prompt_package_library_governance.md","docs/archive/phases/v14/v14_121_codex_session_prompt_package_library_governance.md","scripts_only","3","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_122_local_review_record_schema_refresh.md","docs/archive/phases/v14/v14_122_local_review_record_schema_refresh.md","scripts_only","3","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_123_memory_delta_draft_schema_alignment_for_codex_reviews.md","docs/archive/phases/v14/v14_123_memory_delta_draft_schema_alignment_for_codex_reviews.md","scripts_only","4","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_124_context_load_guide_and_historical_docs_compaction.md","docs/archive/phases/v14/v14_124_context_load_guide_and_historical_docs_compaction.md","scripts_only","3","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_125_review_console_memory_delta_handoff_refresh.md","docs/archive/phases/v14/v14_125_review_console_memory_delta_handoff_refresh.md","scripts_only","3","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_126_accepted_failure_metadata_cross_index_gap_review.md","docs/archive/phases/v14/v14_126_accepted_failure_metadata_cross_index_gap_review.md","scripts_only","5","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_127_production_exclusion_draft_current_goal_gap_review.md","docs/archive/phases/v14/v14_127_production_exclusion_draft_current_goal_gap_review.md","scripts_only","4","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_128_failure_samples_authorization_template_current_goal_gap_review.md","docs/archive/phases/v14/v14_128_failure_samples_authorization_template_current_goal_gap_review.md","scripts_only","3","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_129_current_goal_completion_audit_gap_map.md","docs/archive/phases/v14/v14_129_current_goal_completion_audit_gap_map.md","scripts_only","4","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_130_legacy_docs_context_quarantine_refresh.md","docs/archive/phases/v14/v14_130_legacy_docs_context_quarantine_refresh.md","scripts_only","2","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_131_real_artifact_validation_and_accepted_sample_recoverability_gate.md","docs/archive/phases/v14/v14_131_real_artifact_validation_and_accepted_sample_recoverability_gate.md","scripts_and_tests","6","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_132_state_scope_canonicalization.md","docs/archive/phases/v14/v14_132_state_scope_canonicalization.md","scripts_only","3","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_133_main_validator_real_import_record_wiring.md","docs/archive/phases/v14/v14_133_main_validator_real_import_record_wiring.md","scripts_only","2","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_134_review_console_static_import_record_reader.md","docs/archive/phases/v14/v14_134_review_console_static_import_record_reader.md","scripts_only","3","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_135_review_console_import_reader_safety_review.md","docs/archive/phases/v14/v14_135_review_console_import_reader_safety_review.md","scripts_only","2","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_136_accepted_samples_recoverability_metadata_patch.md","docs/archive/phases/v14/v14_136_accepted_samples_recoverability_metadata_patch.md","scripts_only","2","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_137_project_master_plan_quarantine_status_demotion.md","docs/archive/phases/v14/v14_137_project_master_plan_quarantine_status_demotion.md","scripts_only","2","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_138_dashboard_alignment_from_real_artifact_evidence.md","docs/archive/phases/v14/v14_138_dashboard_alignment_from_real_artifact_evidence.md","scripts_only","2","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_139_durable_archive_production_candidate_memory_write_authorization_split_planning.md","docs/archive/phases/v14/v14_139_durable_archive_production_candidate_memory_write_authorization_split_planning.md","scripts_only","2","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_140_two_week_regression_closeout.md","docs/archive/phases/v14/v14_140_two_week_regression_closeout.md","scripts_only","2","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_141_recoverability_core_extraction.md","docs/archive/phases/v14/v14_141_recoverability_core_extraction.md","scripts_only","2","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_142_multi_accepted_sample_matrix.md","docs/archive/phases/v14/v14_142_multi_accepted_sample_matrix.md","scripts_only","2","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_143_import_review_registry_schema_hardening.md","docs/archive/phases/v14/v14_143_import_review_registry_schema_hardening.md","scripts_only","2","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_144_review_console_schema_binding.md","docs/archive/phases/v14/v14_144_review_console_schema_binding.md","scripts_only","2","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_145_sample_lifecycle_state_machine.md","docs/archive/phases/v14/v14_145_sample_lifecycle_state_machine.md","scripts_only","2","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_146_durable_archive_dry_run_manifest.md","docs/archive/phases/v14/v14_146_durable_archive_dry_run_manifest.md","scripts_and_tests","3","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_147_production_candidate_eligibility_preflight.md","docs/archive/phases/v14/v14_147_production_candidate_eligibility_preflight.md","scripts_only","2","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_148_memory_delta_draft_package.md","docs/archive/phases/v14/v14_148_memory_delta_draft_package.md","scripts_only","2","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_149_authorization_package_compiler.md","docs/archive/phases/v14/v14_149_authorization_package_compiler.md","scripts_only","2","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_150_local_regression_suite_consolidation.md","docs/archive/phases/v14/v14_150_local_regression_suite_consolidation.md","scripts_only","2","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_151_dry_run_vcp_adapter_contract_v1.md","docs/archive/phases/v14/v14_151_dry_run_vcp_adapter_contract_v1.md","scripts_only","2","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_152_review_console_handoff_contract.md","docs/archive/phases/v14/v14_152_review_console_handoff_contract.md","scripts_only","2","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_153_manifest_read_authorization_gate_package.md","docs/archive/phases/v14/v14_153_manifest_read_authorization_gate_package.md","scripts_only","2","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_159_end_to_end_audit_and_rollback_package.md","docs/archive/phases/v14/v14_159_end_to_end_audit_and_rollback_package.md","scripts_only","2","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_160_two_month_product_capability_closeout.md","docs/archive/phases/v14/v14_160_two_month_product_capability_closeout.md","scripts_and_tests","2","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_161_codex_session_generated_candidate_readiness.md","docs/archive/phases/v14/v14_161_codex_session_generated_candidate_readiness.md","scripts_and_tests","6","7","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_162_lamp_prompt_revision_after_v14_161_review.md","docs/archive/phases/v14/v14_162_lamp_prompt_revision_after_v14_161_review.md","scripts_only","2","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_163_lamp_v2_generated_candidate_readiness.md","docs/archive/phases/v14/v14_163_lamp_v2_generated_candidate_readiness.md","scripts_and_tests","2","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_164_bag_accepted_samples_metadata_registration_preflight.md","docs/archive/phases/v14/v14_164_bag_accepted_samples_metadata_registration_preflight.md","scripts_and_tests","3","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_165_bag_accepted_samples_metadata_registration.md","docs/archive/phases/v14/v14_165_bag_accepted_samples_metadata_registration.md","scripts_and_tests","4","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_166_lamp_v3_generated_candidate_readiness.md","docs/archive/phases/v14/v14_166_lamp_v3_generated_candidate_readiness.md","scripts_and_tests","7","11","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_167_lamp_v3_accepted_samples_registration_blocker_preflight.md","docs/archive/phases/v14/v14_167_lamp_v3_accepted_samples_registration_blocker_preflight.md","scripts_and_tests","3","3","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_168_three_sample_dashboard_evidence_alignment.md","docs/archive/phases/v14/v14_168_three_sample_dashboard_evidence_alignment.md","scripts_and_tests","3","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_169_review_console_artifact_lifecycle_state_reader.md","docs/archive/phases/v14/v14_169_review_console_artifact_lifecycle_state_reader.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_170_review_console_artifact_lifecycle_state_reader_draft_output_snapshot.md","docs/archive/phases/v14/v14_170_review_console_artifact_lifecycle_state_reader_draft_output_snapshot.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_171_review_console_lifecycle_state_local_filter_controls.md","docs/archive/phases/v14/v14_171_review_console_lifecycle_state_local_filter_controls.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_172_review_console_prompt_to_artifact_completion_static_panel.md","docs/archive/phases/v14/v14_172_review_console_prompt_to_artifact_completion_static_panel.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_173_review_console_prompt_completion_snapshot_static_regression.md","docs/archive/phases/v14/v14_173_review_console_prompt_completion_snapshot_static_regression.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_174_review_console_local_artifact_detail_drawer.md","docs/archive/phases/v14/v14_174_review_console_local_artifact_detail_drawer.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_175_review_console_artifact_detail_drawer_snapshot_static_regression.md","docs/archive/phases/v14/v14_175_review_console_artifact_detail_drawer_snapshot_static_regression.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_176_review_console_artifact_evidence_side_by_side_compare.md","docs/archive/phases/v14/v14_176_review_console_artifact_evidence_side_by_side_compare.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_177_review_console_compare_state_snapshot_static_regression.md","docs/archive/phases/v14/v14_177_review_console_compare_state_snapshot_static_regression.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_178_review_console_artifact_evidence_compare_filter_lock.md","docs/archive/phases/v14/v14_178_review_console_artifact_evidence_compare_filter_lock.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_179_review_console_compare_filter_lock_snapshot_static_regression.md","docs/archive/phases/v14/v14_179_review_console_compare_filter_lock_snapshot_static_regression.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_180_review_console_artifact_evidence_status_sort.md","docs/archive/phases/v14/v14_180_review_console_artifact_evidence_status_sort.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_181_review_console_artifact_evidence_status_sort_snapshot_static_regression.md","docs/archive/phases/v14/v14_181_review_console_artifact_evidence_status_sort_snapshot_static_regression.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_182_review_console_artifact_evidence_status_sort_filter_interaction.md","docs/archive/phases/v14/v14_182_review_console_artifact_evidence_status_sort_filter_interaction.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_183_review_console_artifact_evidence_status_sort_filter_snapshot_static_regression.md","docs/archive/phases/v14/v14_183_review_console_artifact_evidence_status_sort_filter_snapshot_static_regression.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_184_review_console_artifact_evidence_review_notes_panel.md","docs/archive/phases/v14/v14_184_review_console_artifact_evidence_review_notes_panel.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_185_review_console_artifact_evidence_review_notes_snapshot_static_regression.md","docs/archive/phases/v14/v14_185_review_console_artifact_evidence_review_notes_snapshot_static_regression.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_186_review_console_three_sample_gap_summary_panel.md","docs/archive/phases/v14/v14_186_review_console_three_sample_gap_summary_panel.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_187_review_console_three_sample_gap_snapshot_static_regression.md","docs/archive/phases/v14/v14_187_review_console_three_sample_gap_snapshot_static_regression.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_188_review_console_third_sample_acceptance_readiness.md","docs/archive/phases/v14/v14_188_review_console_third_sample_acceptance_readiness.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_189_review_console_third_sample_acceptance_readiness_snapshot_static_regression.md","docs/archive/phases/v14/v14_189_review_console_third_sample_acceptance_readiness_snapshot_static_regression.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_190_third_sample_accepted_samples_registration_authorization_package_draft.md","docs/archive/phases/v14/v14_190_third_sample_accepted_samples_registration_authorization_package_draft.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_191_review_console_accepted_samples_authorization_package_panel.md","docs/archive/phases/v14/v14_191_review_console_accepted_samples_authorization_package_panel.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_192_review_console_accepted_samples_authorization_package_snapshot_static_regression.md","docs/archive/phases/v14/v14_192_review_console_accepted_samples_authorization_package_snapshot_static_regression.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_193_third_sample_accepted_samples_registration_dry_run_patch_preview.md","docs/archive/phases/v14/v14_193_third_sample_accepted_samples_registration_dry_run_patch_preview.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_194_third_sample_accepted_samples_registration_execution_preflight.md","docs/archive/phases/v14/v14_194_third_sample_accepted_samples_registration_execution_preflight.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_195_authorization_package_compiler_contract_accepted_samples_registration.md","docs/archive/phases/v14/v14_195_authorization_package_compiler_contract_accepted_samples_registration.md","scripts_and_tests","1","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
